BMU840,HRV-BMU-61710
BTN5050,HRV-BTN-61716
BOL3130,HRV-BOL-61722
BIH8950,HRV-BIH-61728
BWA8140,HRV-BWA-61734
BRA3640,HRV-BRA-61740
BRN870,HRV-BRN-61746
BGR1780,HRV-BGR-61752
BFA4030,HRV-BFA-61758
BDI3990,HRV-BDI-61764
KHM6760,HRV-KHM-61770
CMR120,HRV-CMR-61776
CAN940,HRV-CAN-61782
CPV5700,HRV-CPV-61788
CYM4670,HRV-CYM-61794
CAF9020,HRV-CAF-61800
TCD6520,HRV-TCD-61806
CHL2800,HRV-CHL-61812
CHN8650,HRV-CHN-61818
COL6190,HRV-COL-61824
COM310,HRV-COM-61830
COG7710,HRV-COG-61836
COD7090,HRV-COD-61842
COK8560,HRV-COK-61848
CRI5860,HRV-CRI-61854
CUB5280,HRV-CUB-61860
CUW8290,HRV-CUW-61866
CYP2700,HRV-CYP-61872
CZE7150,HRV-CZE-61878
DNK7960,HRV-DNK-61884
DJI2450,HRV-DJI-61890
DMA9210,HRV-DMA-61896
DOM4880,HRV-DOM-61902
TLS8410,HRV-TLS-61908
ECU5000,HRV-ECU-61914
EGY1240,HRV-EGY-61920
SLV8560,HRV-SLV-61926
GNQ2270,HRV-GNQ-61932
ERI9360,HRV-ERI-61938
EST4370,HRV-EST-61944
ETH4070,HRV-ETH-61950
FLK8580,HRV-FLK-61956
FRO2370,HRV-FRO-61962
FSM8180,HRV-FSM-61968
FJI110,HRV-FJI-61974
FIN7760,HRV-FIN-61980
FRA7630,HRV-FRA-61986
PYF6060,HRV-PYF-61992
GAB8180,HRV-GAB-61998
GEO3690,HRV-GEO-62004
DEU9960,HRV-DEU-62010
GHA4700,HRV-GHA-62016
GBR4990,HRV-GBR-62022
GRC6440,HRV-GRC-62028
GRD1390,HRV-GRD-62034
GRE6690,HRV-GRE-62040
GUM4640,HRV-GUM-62046
GUA3550,HRV-GUA-62052
GUI6110,HRV-GUI-62058
GUB2990,HRV-GUB-62064
GUY5680,HRV-GUY-62070
HAI3110,HRV-HAI-62076
HON8010,HRV-HON-62082
HKG8780,HRV-HKG-62088
HUN7360,HRV-HUN-62094
ICE5220,HRV-ICE-62100
IND4160,HRV-IND-62106
INA9240,HRV-INA-62112
IRN6240,HRV-IRN-62118
IRQ4520,HRV-IRQ-62124
IRL5500,HRV-IRL-62130
ISM9730,HRV-ISM-62136
ISR9300,HRV-ISR-62142
ITA6600,HRV-ITA-62148
IVC9810,HRV-IVC-62154
JAM9590,HRV-JAM-62160
JPN6680,HRV-JPN-62166
JOR9260,HRV-JOR-62172
KZH3400,HRV-KZH-62178
KEY3760,HRV-KEY-62184
KIR1070,HRV-KIR-62190
KOS1790,HRV-KOS-62196
KUW4120,HRV-KUW-62202
KYG6590,HRV-KYG-62208
LAO2100,HRV-LAO-62214
LAT2060,HRV-LAT-62220
LEB3720,HRV-LEB-62226
LES8190,HRV-LES-62232
LIB9040,HRV-LIB-62238
LBY9400,HRV-LBY-62244
LIE2280,HRV-LIE-62250
LIT9840,HRV-LIT-62256
LXB2240,HRV-LXB-62262
MAU3960,HRV-MAU-62268
MAC840,HRV-MAC-62274
MAD6720,HRV-MAD-62280
MAW3850,HRV-MAW-62286
MYL6400,HRV-MYL-62292
MDL7130,HRV-MDL-62298
MAL5240,HRV-MAL-62304
MAA5810,HRV-MAA-62310
MAI7320,HRV-MAI-62316
MAN40,HRV-MAN-62322
MAU2730,HRV-MAU-62328
MEX2550,HRV-MEX-62334
MOD5790,HRV-MOD-62340
MOC2050,HRV-MOC-62346
MON5040,HRV-MON-62352
MOG7540,HRV-MOG-62358
MOR9440,HRV-MOR-62364
MOZ5060,HRV-MOZ-62370
MYN8420,HRV-MYN-62376
NMB1890,HRV-NMB-62382
NEP9580,HRV-NEP-62388
NTR8080,HRV-NTR-62394
NCA3030,HRV-NCA-62400
NZL6480,HRV-NZL-62406
NCG5670,HRV-NCG-62412
NGR5290,HRV-NGR-62418
NIG7880,HRV-NIG-62424
PRK9900,HRV-PRK-62430
NCY3630,HRV-NCY-62436
NMI8920,HRV-NMI-62442
NRW1520,HRV-NRW-62448
OMN1880,HRV-OMN-62454
PAK4360,HRV-PAK-62460
PAU9210,HRV-PAU-62466
PAT280,HRV-PAT-62472
PAN7480,HRV-PAN-62478
PNG7940,HRV-PNG-62484
PRG430,HRV-PRG-62490
PER4280,HRV-PER-62496
PHP6810,HRV-PHP-62502
POL1590,HRV-POL-62508
PTR1340,HRV-PTR-62514
PRO2150,HRV-PRO-62520
QTR6290,HRV-QTR-62526
ROM2850,HRV-ROM-62532
RUS3350,HRV-RUS-62538
RWN2380,HRV-RWN-62544
SKN2890,HRV-SKN-62550
SLU2920,HRV-SLU-62556
SAM1440,HRV-SAM-62562
SMA6820,HRV-SMA-62568
STP5690,HRV-STP-62574
SAU2610,HRV-SAU-62580
SEN1170,HRV-SEN-62586
SER810,HRV-SER-62592
SYC4250,HRV-SYC-62598
SLE6770,HRV-SLE-62604
SGP6260,HRV-SGP-62610
SLO6140,HRV-SLO-62616
SLO3580,HRV-SLO-62622
SOS1000,HRV-SOS-62628
SOM9940,HRV-SOM-62634
SOI5780,HRV-SOI-62640
ZSA2900,HRV-ZSA-62646
SGI510,HRV-SGI-62652
KOR5930,HRV-KOR-62658
SSU3120,HRV-SSU-62664
ESP3550,HRV-ESP-62670
SRL4120,HRV-SRL-62676
SUD9690,HRV-SUD-62682
SUR3550,HRV-SUR-62688
SWZ4330,HRV-SWZ-62694
SWE3380,HRV-SWE-62700
SWI2840,HRV-SWI-62706
SYR6060,HRV-SYR-62712
TWN2370,HRV-TWN-62718
TAJ2170,HRV-TAJ-62724
TAN7830,HRV-TAN-62730
THA8730,HRV-THA-62736
BAH4830,HRV-BAH-62742
GAM7570,HRV-GAM-62748
TOG7290,HRV-TOG-62754
TOG6180,HRV-TOG-62760
TAT3880,HRV-TAT-62766
TUN1570,HRV-TUN-62772
TUR3580,HRV-TUR-62778
TKM4170,HRV-TKM-62784
TCI3630,HRV-TCI-62790
TVL1730,HRV-TVL-62796
UGN4620,HRV-UGN-62802
UKR2920,HRV-UKR-62808
UAE1150,HRV-UAE-62814
GRB5740,HRV-GRB-62820
UVG9510,HRV-UVG-62826
URG5370,HRV-URG-62832
UZB300,HRV-UZB-62838
VNT810,HRV-VNT-62844
VAT20,HRV-VAT-62850
VEN7960,HRV-VEN-62856
VNM5800,HRV-VNM-62862
WSA9700,HRV-WSA-62868
YMN3790,HRV-YMN-62874
ZMB5360,HRV-ZMB-62880
ZMV4830,HRV-ZMV-62886
GUI8570,HRV-GUI-62892
GUI9110,HRV-GUB-62898
GUI2360,HRV-GUY-62904
GUI1050,HRV-HAI-62910
GUI2440,HRV-HON-62916
GUI9340,HRV-HKG-62922
GUI9550,HRV-HUN-62928
GUI7680,HRV-ICE-62934
GUI8050,HRV-IND-62940
GUI9820,HRV-IND-62946
GUI930,HRV-IND-62952
AFG7770,CUB-AFG-62958
ALD3350,CUB-ALD-62964
ALB6490,CUB-ALB-62970
DZA270,CUB-DZA-62976
ASM7630,CUB-ASM-62982
AND4260,CUB-AND-62988
AGO2110,CUB-AGO-62994
ARG4290,CUB-ARG-63000
ARM8620,CUB-ARM-63006
ABW1350,CUB-ABW-63012
AUS220,CUB-AUS-63018
AUT1670,CUB-AUT-63024
AZE110,CUB-AZE-63030
BHR3730,CUB-BHR-63036
BGD7840,CUB-BGD-63042
BRB3240,CUB-BRB-63048
BLR4130,CUB-BLR-63054
BEL9800,CUB-BEL-63060
BLZ8620,CUB-BLZ-63066
BEN2810,CUB-BEN-63072
BMU840,CUB-BMU-63078
BTN5050,CUB-BTN-63084
BOL3130,CUB-BOL-63090
BIH8950,CUB-BIH-63096
BWA8140,CUB-BWA-63102
BRA3640,CUB-BRA-63108
BRN870,CUB-BRN-63114
BGR1780,CUB-BGR-63120
BFA4030,CUB-BFA-63126
BDI3990,CUB-BDI-63132
KHM6760,CUB-KHM-63138
CMR120,CUB-CMR-63144
CAN940,CUB-CAN-63150
CPV5700,CUB-CPV-63156
CYM4670,CUB-CYM-63162
CAF9020,CUB-CAF-63168
TCD6520,CUB-TCD-63174
CHL2800,CUB-CHL-63180
CHN8650,CUB-CHN-63186
COL6190,CUB-COL-63192
COM310,CUB-COM-63198
COG7710,CUB-COG-63204
COD7090,CUB-COD-63210
COK8560,CUB-COK-63216
CRI5860,CUB-CRI-63222
HRV6830,CUB-HRV-63228
CUW8290,CUB-CUW-63234
CYP2700,CUB-CYP-63240
CZE7150,CUB-CZE-63246
DNK7960,CUB-DNK-63252
DJI2450,CUB-DJI-63258
DMA9210,CUB-DMA-63264
DOM4880,CUB-DOM-63270
TLS8410,CUB-TLS-63276
ECU5000,CUB-ECU-63282
EGY1240,CUB-EGY-63288
SLV8560,CUB-SLV-63294
GNQ2270,CUB-GNQ-63300
ERI9360,CUB-ERI-63306
EST4370,CUB-EST-63312
ETH4070,CUB-ETH-63318
FLK8580,CUB-FLK-63324
FRO2370,CUB-FRO-63330
FSM8180,CUB-FSM-63336
FJI110,CUB-FJI-63342
FIN7760,CUB-FIN-63348
FRA7630,CUB-FRA-63354
PYF6060,CUB-PYF-63360
GAB8180,CUB-GAB-63366
GEO3690,CUB-GEO-63372
DEU9960,CUB-DEU-63378
GHA4700,CUB-GHA-63384
GBR4990,CUB-GBR-63390
GRC6440,CUB-GRC-63396
GRD1390,CUB-GRD-63402
GRE6690,CUB-GRE-63408
GUM4640,CUB-GUM-63414
GUA3550,CUB-GUA-63420
GUI6110,CUB-GUI-63426
GUB2990,CUB-GUB-63432
GUY5680,CUB-GUY-63438
HAI3110,CUB-HAI-63444
HON8010,CUB-HON-63450
HKG8780,CUB-HKG-63456
HUN7360,CUB-HUN-63462
ICE5220,CUB-ICE-63468
IND4160,CUB-IND-63474
INA9240,CUB-INA-63480
IRN6240,CUB-IRN-63486
IRQ4520,CUB-IRQ-63492
IRL5500,CUB-IRL-63498
ISM9730,CUB-ISM-63504
ISR9300,CUB-ISR-63510
ITA6600,CUB-ITA-63516
IVC9810,CUB-IVC-63522
JAM9590,CUB-JAM-63528
JPN6680,CUB-JPN-63534
JOR9260,CUB-JOR-63540
KZH3400,CUB-KZH-63546
KEY3760,CUB-KEY-63552
KIR1070,CUB-KIR-63558
KOS1790,CUB-KOS-63564
KUW4120,CUB-KUW-63570
KYG6590,CUB-KYG-63576
LAO2100,CUB-LAO-63582
LAT2060,CUB-LAT-63588
LEB3720,CUB-LEB-63594
LES8190,CUB-LES-63600
LIB9040,CUB-LIB-63606
LBY9400,CUB-LBY-63612
LIE2280,CUB-LIE-63618
LIT9840,CUB-LIT-63624
LXB2240,CUB-LXB-63630
MAU3960,CUB-MAU-63636
MAC840,CUB-MAC-63642
MAD6720,CUB-MAD-63648
MAW3850,CUB-MAW-63654
MYL6400,CUB-MYL-63660
MDL7130,CUB-MDL-63666
MAL5240,CUB-MAL-63672
MAA5810,CUB-MAA-63678
MAI7320,CUB-MAI-63684
MAN40,CUB-MAN-63690
MAU2730,CUB-MAU-63696
MEX2550,CUB-MEX-63702
MOD5790,CUB-MOD-63708
MOC2050,CUB-MOC-63714
MON5040,CUB-MON-63720
MOG7540,CUB-MOG-63726
MOR9440,CUB-MOR-63732
MOZ5060,CUB-MOZ-63738
MYN8420,CUB-MYN-63744
NMB1890,CUB-NMB-63750
NEP9580,CUB-NEP-63756
NTR8080,CUB-NTR-63762
NCA3030,CUB-NCA-63768
NZL6480,CUB-NZL-63774
NCG5670,CUB-NCG-63780
NGR5290,CUB-NGR-63786
NIG7880,CUB-NIG-63792
PRK9900,CUB-PRK-63798
NCY3630,CUB-NCY-63804
NMI8920,CUB-NMI-63810
NRW1520,CUB-NRW-63816
OMN1880,CUB-OMN-63822
PAK4360,CUB-PAK-63828
PAU9210,CUB-PAU-63834
PAT280,CUB-PAT-63840
PAN7480,CUB-PAN-63846
PNG7940,CUB-PNG-63852
PRG430,CUB-PRG-63858
PER4280,CUB-PER-63864
PHP6810,CUB-PHP-63870
POL1590,CUB-POL-63876
PTR1340,CUB-PTR-63882
PRO2150,CUB-PRO-63888
QTR6290,CUB-QTR-63894
ROM2850,CUB-ROM-63900
RUS3350,CUB-RUS-63906
RWN2380,CUB-RWN-63912
SKN2890,CUB-SKN-63918
SLU2920,CUB-SLU-63924
SAM1440,CUB-SAM-63930
SMA6820,CUB-SMA-63936
STP5690,CUB-STP-63942
SAU2610,CUB-SAU-63948
SEN1170,CUB-SEN-63954
SER810,CUB-SER-63960
SYC4250,CUB-SYC-63966
SLE6770,CUB-SLE-63972
SGP6260,CUB-SGP-63978
SLO6140,CUB-SLO-63984
SLO3580,CUB-SLO-63990
SOS1000,CUB-SOS-63996
SOM9940,CUB-SOM-64002
SOI5780,CUB-SOI-64008
ZSA2900,CUB-ZSA-64014
SGI510,CUB-SGI-64020
KOR5930,CUB-KOR-64026
SSU3120,CUB-SSU-64032
ESP3550,CUB-ESP-64038
SRL4120,CUB-SRL-64044
SUD9690,CUB-SUD-64050
SUR3550,CUB-SUR-64056
SWZ4330,CUB-SWZ-64062
SWE3380,CUB-SWE-64068
SWI2840,CUB-SWI-64074
SYR6060,CUB-SYR-64080
TWN2370,CUB-TWN-64086
TAJ2170,CUB-TAJ-64092
TAN7830,CUB-TAN-64098
THA8730,CUB-THA-64104
BAH4830,CUB-BAH-64110
GAM7570,CUB-GAM-64116
TOG7290,CUB-TOG-64122
TOG6180,CUB-TOG-64128
TAT3880,CUB-TAT-64134
TUN1570,CUB-TUN-64140
TUR3580,CUB-TUR-64146
TKM4170,CUB-TKM-64152
TCI3630,CUB-TCI-64158
TVL1730,CUB-TVL-64164
UGN4620,CUB-UGN-64170
UKR2920,CUB-UKR-64176
UAE1150,CUB-UAE-64182
GRB5740,CUB-GRB-64188
UVG9510,CUB-UVG-64194
URG5370,CUB-URG-64200
UZB300,CUB-UZB-64206
VNT810,CUB-VNT-64212
VAT20,CUB-VAT-64218
VEN7960,CUB-VEN-64224
VNM5800,CUB-VNM-64230
WSA9700,CUB-WSA-64236
YMN3790,CUB-YMN-64242
ZMB5360,CUB-ZMB-64248
ZMV4830,CUB-ZMV-64254
GUI8570,CUB-GUI-64260
GUI9110,CUB-GUB-64266
GUI2360,CUB-GUY-64272
GUI1050,CUB-HAI-64278
GUI2440,CUB-HON-64284
GUI9340,CUB-HKG-64290
GUI9550,CUB-HUN-64296
GUI7680,CUB-ICE-64302
GUI8050,CUB-IND-64308
GUI9820,CUB-IND-64314
GUI930,CUB-IND-64320
AFG7770,CUW-AFG-64326
ALD3350,CUW-ALD-64332
ALB6490,CUW-ALB-64338
DZA270,CUW-DZA-64344
ASM7630,CUW-ASM-64350
AND4260,CUW-AND-64356
AGO2110,CUW-AGO-64362
ARG4290,CUW-ARG-64368
ARM8620,CUW-ARM-64374
ABW1350,CUW-ABW-64380
AUS220,CUW-AUS-64386
AUT1670,CUW-AUT-64392
AZE110,CUW-AZE-64398
BHR3730,CUW-BHR-64404
BGD7840,CUW-BGD-64410
BRB3240,CUW-BRB-64416
BLR4130,CUW-BLR-64422
BEL9800,CUW-BEL-64428
BLZ8620,CUW-BLZ-64434
BEN2810,CUW-BEN-64440
BMU840,CUW-BMU-64446
BTN5050,CUW-BTN-64452
BOL3130,CUW-BOL-64458
BIH8950,CUW-BIH-64464
BWA8140,CUW-BWA-64470
BRA3640,CUW-BRA-64476
BRN870,CUW-BRN-64482
BGR1780,CUW-BGR-64488
BFA4030,CUW-BFA-64494
BDI3990,CUW-BDI-64500
KHM6760,CUW-KHM-64506
CMR120,CUW-CMR-64512
CAN940,CUW-CAN-64518
CPV5700,CUW-CPV-64524
CYM4670,CUW-CYM-64530
CAF9020,CUW-CAF-64536
TCD6520,CUW-TCD-64542
CHL2800,CUW-CHL-64548
CHN8650,CUW-CHN-64554
COL6190,CUW-COL-64560
COM310,CUW-COM-64566
COG7710,CUW-COG-64572
COD7090,CUW-COD-64578
COK8560,CUW-COK-64584
CRI5860,CUW-CRI-64590
HRV6830,CUW-HRV-64596
CUB5280,CUW-CUB-64602
CYP2700,CUW-CYP-64608
CZE7150,CUW-CZE-64614
DNK7960,CUW-DNK-64620
DJI2450,CUW-DJI-64626
DMA9210,CUW-DMA-64632
DOM4880,CUW-DOM-64638
TLS8410,CUW-TLS-64644
ECU5000,CUW-ECU-64650
EGY1240,CUW-EGY-64656
SLV8560,CUW-SLV-64662
GNQ2270,CUW-GNQ-64668
ERI9360,CUW-ERI-64674
EST4370,CUW-EST-64680
ETH4070,CUW-ETH-64686
FLK8580,CUW-FLK-64692
FRO2370,CUW-FRO-64698
FSM8180,CUW-FSM-64704
FJI110,CUW-FJI-64710
FIN7760,CUW-FIN-64716
FRA7630,CUW-FRA-64722
PYF6060,CUW-PYF-64728
GAB8180,CUW-GAB-64734
GEO3690,CUW-GEO-64740
DEU9960,CUW-DEU-64746
GHA4700,CUW-GHA-64752
GBR4990,CUW-GBR-64758
GRC6440,CUW-GRC-64764
GRD1390,CUW-GRD-64770
GRE6690,CUW-GRE-64776
GUM4640,CUW-GUM-64782
GUA3550,CUW-GUA-64788
GUI6110,CUW-GUI-64794
GUB2990,CUW-GUB-64800
GUY5680,CUW-GUY-64806
HAI3110,CUW-HAI-64812
HON8010,CUW-HON-64818
HKG8780,CUW-HKG-64824
HUN7360,CUW-HUN-64830
ICE5220,CUW-ICE-64836
IND4160,CUW-IND-64842
INA9240,CUW-INA-64848
IRN6240,CUW-IRN-64854
IRQ4520,CUW-IRQ-64860
IRL5500,CUW-IRL-64866
ISM9730,CUW-ISM-64872
ISR9300,CUW-ISR-64878
ITA6600,CUW-ITA-64884
IVC9810,CUW-IVC-64890
JAM9590,CUW-JAM-64896
JPN6680,CUW-JPN-64902
JOR9260,CUW-JOR-64908
KZH3400,CUW-KZH-64914
KEY3760,CUW-KEY-64920
KIR1070,CUW-KIR-64926
KOS1790,CUW-KOS-64932
KUW4120,CUW-KUW-64938
KYG6590,CUW-KYG-64944
LAO2100,CUW-LAO-64950
LAT2060,CUW-LAT-64956
LEB3720,CUW-LEB-64962
LES8190,CUW-LES-64968
LIB9040,CUW-LIB-64974
LBY9400,CUW-LBY-64980
LIE2280,CUW-LIE-64986
LIT9840,CUW-LIT-64992
LXB2240,CUW-LXB-64998
MAU3960,CUW-MAU-65004
MAC840,CUW-MAC-65010
MAD6720,CUW-MAD-65016
MAW3850,CUW-MAW-65022
MYL6400,CUW-MYL-65028
MDL7130,CUW-MDL-65034
MAL5240,CUW-MAL-65040
MAA5810,CUW-MAA-65046
MAI7320,CUW-MAI-65052
MAN40,CUW-MAN-65058
MAU2730,CUW-MAU-65064
MEX2550,CUW-MEX-65070
MOD5790,CUW-MOD-65076
MOC2050,CUW-MOC-65082
MON5040,CUW-MON-65088
MOG7540,CUW-MOG-65094
MOR9440,CUW-MOR-65100
MOZ5060,CUW-MOZ-65106
MYN8420,CUW-MYN-65112
NMB1890,CUW-NMB-65118
NEP9580,CUW-NEP-65124
NTR8080,CUW-NTR-65130
NCA3030,CUW-NCA-65136
NZL6480,CUW-NZL-65142
NCG5670,CUW-NCG-65148
NGR5290,CUW-NGR-65154
NIG7880,CUW-NIG-65160
PRK9900,CUW-PRK-65166
NCY3630,CUW-NCY-65172
NMI8920,CUW-NMI-65178
NRW1520,CUW-NRW-65184
OMN1880,CUW-OMN-65190
PAK4360,CUW-PAK-65196
PAU9210,CUW-PAU-65202
PAT280,CUW-PAT-65208
PAN7480,CUW-PAN-65214
PNG7940,CUW-PNG-65220
PRG430,CUW-PRG-65226
PER4280,CUW-PER-65232
PHP6810,CUW-PHP-65238
POL1590,CUW-POL-65244
PTR1340,CUW-PTR-65250
PRO2150,CUW-PRO-65256
QTR6290,CUW-QTR-65262
ROM2850,CUW-ROM-65268
RUS3350,CUW-RUS-65274
RWN2380,CUW-RWN-65280
SKN2890,CUW-SKN-65286
SLU2920,CUW-SLU-65292
SAM1440,CUW-SAM-65298
SMA6820,CUW-SMA-65304
STP5690,CUW-STP-65310
SAU2610,CUW-SAU-65316
SEN1170,CUW-SEN-65322
SER810,CUW-SER-65328
SYC4250,CUW-SYC-65334
SLE6770,CUW-SLE-65340
SGP6260,CUW-SGP-65346
SLO6140,CUW-SLO-65352
SLO3580,CUW-SLO-65358
SOS1000,CUW-SOS-65364
SOM9940,CUW-SOM-65370
SOI5780,CUW-SOI-65376
ZSA2900,CUW-ZSA-65382
SGI510,CUW-SGI-65388
KOR5930,CUW-KOR-65394
SSU3120,CUW-SSU-65400
ESP3550,CUW-ESP-65406
SRL4120,CUW-SRL-65412
SUD9690,CUW-SUD-65418
SUR3550,CUW-SUR-65424
SWZ4330,CUW-SWZ-65430
SWE3380,CUW-SWE-65436
SWI2840,CUW-SWI-65442
SYR6060,CUW-SYR-65448
TWN2370,CUW-TWN-65454
TAJ2170,CUW-TAJ-65460
TAN7830,CUW-TAN-65466
THA8730,CUW-THA-65472
BAH4830,CUW-BAH-65478
GAM7570,CUW-GAM-65484
TOG7290,CUW-TOG-65490
TOG6180,CUW-TOG-65496
TAT3880,CUW-TAT-65502
TUN1570,CUW-TUN-65508
TUR3580,CUW-TUR-65514
TKM4170,CUW-TKM-65520
TCI3630,CUW-TCI-65526
TVL1730,CUW-TVL-65532
UGN4620,CUW-UGN-65538
UKR2920,CUW-UKR-65544
UAE1150,CUW-UAE-65550
GRB5740,CUW-GRB-65556
UVG9510,CUW-UVG-65562
URG5370,CUW-URG-65568
UZB300,CUW-UZB-65574
VNT810,CUW-VNT-65580
VAT20,CUW-VAT-65586
VEN7960,CUW-VEN-65592
VNM5800,CUW-VNM-65598
WSA9700,CUW-WSA-65604
YMN3790,CUW-YMN-65610
ZMB5360,CUW-ZMB-65616
ZMV4830,CUW-ZMV-65622
GUI8570,CUW-GUI-65628
GUI9110,CUW-GUB-65634
GUI2360,CUW-GUY-65640
GUI1050,CUW-HAI-65646
GUI2440,CUW-HON-65652
GUI9340,CUW-HKG-65658
GUI9550,CUW-HUN-65664
GUI7680,CUW-ICE-65670
GUI8050,CUW-IND-65676
GUI9820,CUW-IND-65682
GUI930,CUW-IND-65688
AFG7770,CYP-AFG-65694
ALD3350,CYP-ALD-65700
ALB6490,CYP-ALB-65706
DZA270,CYP-DZA-65712
ASM7630,CYP-ASM-65718
AND4260,CYP-AND-65724
AGO2110,CYP-AGO-65730
ARG4290,CYP-ARG-65736
ARM8620,CYP-ARM-65742
ABW1350,CYP-ABW-65748
AUS220,CYP-AUS-65754
AUT1670,CYP-AUT-65760
AZE110,CYP-AZE-65766
BHR3730,CYP-BHR-65772
BGD7840,CYP-BGD-65778
BRB3240,CYP-BRB-65784
BLR4130,CYP-BLR-65790
BEL9800,CYP-BEL-65796
BLZ8620,CYP-BLZ-65802
BEN2810,CYP-BEN-65808
BMU840,CYP-BMU-65814
BTN5050,CYP-BTN-65820
BOL3130,CYP-BOL-65826
BIH8950,CYP-BIH-65832
BWA8140,CYP-BWA-65838
BRA3640,CYP-BRA-65844
BRN870,CYP-BRN-65850
BGR1780,CYP-BGR-65856
BFA4030,CYP-BFA-65862
BDI3990,CYP-BDI-65868
KHM6760,CYP-KHM-65874
CMR120,CYP-CMR-65880
CAN940,CYP-CAN-65886
CPV5700,CYP-CPV-65892
CYM4670,CYP-CYM-65898
CAF9020,CYP-CAF-65904
TCD6520,CYP-TCD-65910
CHL2800,CYP-CHL-65916
CHN8650,CYP-CHN-65922
COL6190,CYP-COL-65928
COM310,CYP-COM-65934
COG7710,CYP-COG-65940
COD7090,CYP-COD-65946
COK8560,CYP-COK-65952
CRI5860,CYP-CRI-65958
HRV6830,CYP-HRV-65964
CUB5280,CYP-CUB-65970
CUW8290,CYP-CUW-65976
CZE7150,CYP-CZE-65982
DNK7960,CYP-DNK-65988
DJI2450,CYP-DJI-65994
DMA9210,CYP-DMA-66000
DOM4880,CYP-DOM-66006
TLS8410,CYP-TLS-66012
ECU5000,CYP-ECU-66018
EGY1240,CYP-EGY-66024
SLV8560,CYP-SLV-66030
GNQ2270,CYP-GNQ-66036
ERI9360,CYP-ERI-66042
EST4370,CYP-EST-66048
ETH4070,CYP-ETH-66054
FLK8580,CYP-FLK-66060
FRO2370,CYP-FRO-66066
FSM8180,CYP-FSM-66072
FJI110,CYP-FJI-66078
FIN7760,CYP-FIN-66084
FRA7630,CYP-FRA-66090
PYF6060,CYP-PYF-66096
GAB8180,CYP-GAB-66102
GEO3690,CYP-GEO-66108
DEU9960,CYP-DEU-66114
GHA4700,CYP-GHA-66120
GBR4990,CYP-GBR-66126
GRC6440,CYP-GRC-66132
GRD1390,CYP-GRD-66138
GRE6690,CYP-GRE-66144
GUM4640,CYP-GUM-66150
GUA3550,CYP-GUA-66156
GUI6110,CYP-GUI-66162
GUB2990,CYP-GUB-66168
GUY5680,CYP-GUY-66174
HAI3110,CYP-HAI-66180
HON8010,CYP-HON-66186
HKG8780,CYP-HKG-66192
HUN7360,CYP-HUN-66198
ICE5220,CYP-ICE-66204
IND4160,CYP-IND-66210
INA9240,CYP-INA-66216
IRN6240,CYP-IRN-66222
IRQ4520,CYP-IRQ-66228
IRL5500,CYP-IRL-66234
ISM9730,CYP-ISM-66240
ISR9300,CYP-ISR-66246
ITA6600,CYP-ITA-66252
IVC9810,CYP-IVC-66258
JAM9590,CYP-JAM-66264
JPN6680,CYP-JPN-66270
JOR9260,CYP-JOR-66276
KZH3400,CYP-KZH-66282
KEY3760,CYP-KEY-66288
KIR1070,CYP-KIR-66294
KOS1790,CYP-KOS-66300
KUW4120,CYP-KUW-66306
KYG6590,CYP-KYG-66312
LAO2100,CYP-LAO-66318
LAT2060,CYP-LAT-66324
LEB3720,CYP-LEB-66330
LES8190,CYP-LES-66336
LIB9040,CYP-LIB-66342
LBY9400,CYP-LBY-66348
LIE2280,CYP-LIE-66354
LIT9840,CYP-LIT-66360
LXB2240,CYP-LXB-66366
MAU3960,CYP-MAU-66372
MAC840,CYP-MAC-66378
MAD6720,CYP-MAD-66384
MAW3850,CYP-MAW-66390
MYL6400,CYP-MYL-66396
MDL7130,CYP-MDL-66402
MAL5240,CYP-MAL-66408
MAA5810,CYP-MAA-66414
MAI7320,CYP-MAI-66420
MAN40,CYP-MAN-66426
MAU2730,CYP-MAU-66432
MEX2550,CYP-MEX-66438
MOD5790,CYP-MOD-66444
MOC2050,CYP-MOC-66450
MON5040,CYP-MON-66456
MOG7540,CYP-MOG-66462
MOR9440,CYP-MOR-66468
MOZ5060,CYP-MOZ-66474
MYN8420,CYP-MYN-66480
NMB1890,CYP-NMB-66486
NEP9580,CYP-NEP-66492
NTR8080,CYP-NTR-66498
NCA3030,CYP-NCA-66504
NZL6480,CYP-NZL-66510
NCG5670,CYP-NCG-66516
NGR5290,CYP-NGR-66522
NIG7880,CYP-NIG-66528
PRK9900,CYP-PRK-66534
NCY3630,CYP-NCY-66540
NMI8920,CYP-NMI-66546
NRW1520,CYP-NRW-66552
OMN1880,CYP-OMN-66558
PAK4360,CYP-PAK-66564
PAU9210,CYP-PAU-66570
PAT280,CYP-PAT-66576
PAN7480,CYP-PAN-66582
PNG7940,CYP-PNG-66588
PRG430,CYP-PRG-66594
PER4280,CYP-PER-66600
PHP6810,CYP-PHP-66606
POL1590,CYP-POL-66612
PTR1340,CYP-PTR-66618
PRO2150,CYP-PRO-66624
QTR6290,CYP-QTR-66630
ROM2850,CYP-ROM-66636
RUS3350,CYP-RUS-66642
RWN2380,CYP-RWN-66648
SKN2890,CYP-SKN-66654
SLU2920,CYP-SLU-66660
SAM1440,CYP-SAM-66666
SMA6820,CYP-SMA-66672
STP5690,CYP-STP-66678
SAU2610,CYP-SAU-66684
SEN1170,CYP-SEN-66690
SER810,CYP-SER-66696
